"id","status","template_id","accession_number","attempts","created_at"
4871,failed,96,"544483",8,2023-02-09 12:16:47.532 +1030
4347,failed,124,"541909",8,2023-01-23 11:48:48.787 +1030
4656,completed,29,"543436",0,2023-02-02 15:02:40.993 +1030
4483,failed,29,"542556",8,2023-01-27 11:32:27.925 +1030
4687,completed,100,"543584",4,2023-02-03 11:29:22.107 +1030
5009,completed,100,"545120",3,2023-02-14 12:32:07.701 +1030
4354,failed,96,"541959",8,2023-01-23 13:36:29.844 +1030
4499,completed,18,"542638",2,2023-01-30 08:55:17.950 +1030
4364,failed,110,"542006",8,2023-01-23 14:57:46.378 +1030
4363,failed,106,"542001",8,2023-01-23 14:48:39.738 +1030
4368,failed,96,"542025",8,2023-01-23 15:48:12.108 +1030
4773,failed,106,"543996",8,2023-02-07 11:18:08.985 +1030
4900,completed,100,"544610",2,2023-02-10 10:08:54.384 +1030
4997,completed,100,"545036",4,2023-02-14 09:56:45.784 +1030
4902,completed,100,"544619",1,2023-02-10 10:28:26.059 +1030
4506,completed,100,"542677",2,2023-01-30 09:52:27.120 +1030
4791,failed,106,"544085",8,2023-02-07 14:54:12.610 +1030
4507,completed,29,"542680",4,2023-01-30 09:53:35.929 +1030
4974,completed,100,"544923",3,2023-02-13 14:08:41.233 +1030
4523,completed,29,"542749",3,2023-01-30 11:47:08.771 +1030
4509,failed,96,"542684",8,2023-01-30 09:57:49.772 +1030
5003,completed,12,"545008",0,2023-02-14 11:16:02.606 +1030
5002,completed,19,"545076",3,2023-02-14 11:00:37.416 +1030
4972,completed,29,"544916",5,2023-02-13 13:50:51.763 +1030
4963,completed,18,"544884",2,2023-02-13 12:17:54.960 +1030
4952,completed,29,"544842",5,2023-02-13 11:00:04.040 +1030
4948,failed,110,"544831",8,2023-02-13 10:41:47.258 +1030
4959,failed,99,"544871",8,2023-02-13 11:39:21.091 +1030
5027,completed,18,"545182",2,2023-02-14 15:46:18.160 +1030
4976,completed,29,"544927",6,2023-02-13 14:14:22.744 +1030
5028,completed,12,"545167",0,2023-02-14 16:04:01.239 +1030
5020,completed,12,"545104",0,2023-02-14 14:17:48.589 +1030
5017,completed,29,"545147",3,2023-02-14 13:55:44.639 +1030
5029,completed,18,"545193",3,2023-02-14 16:31:11.865 +1030
5085,completed,100,"545508",1,2023-02-16 10:25:56.835 +1030
5006,failed,12,"545046",8,2023-02-14 12:01:20.324 +1030
5005,failed,96,"545105",8,2023-02-14 11:55:30.915 +1030
5008,failed,96,"545119",8,2023-02-14 12:28:58.082 +1030
5018,failed,110,"545151",8,2023-02-14 14:03:52.744 +1030
5023,failed,96,"545163",8,2023-02-14 15:02:03.225 +1030
5127,completed,29,"545669",4,2023-02-17 09:03:20.590 +1030
5038,completed,29,"545277",4,2023-02-15 10:50:51.296 +1030
5061,completed,29,"545361",4,2023-02-15 14:05:19.657 +1030
5117,completed,100,"545621",3,2023-02-16 15:03:24.097 +1030
5051,completed,29,"545327",3,2023-02-15 12:40:51.013 +1030
5030,failed,110,"545200",8,2023-02-15 08:45:32.234 +1030
5036,failed,106,"545268",8,2023-02-15 10:34:26.775 +1030
5050,failed,106,"545325",8,2023-02-15 12:32:21.664 +1030
5052,failed,96,"545329",8,2023-02-15 12:42:48.211 +1030
5128,failed,19,"545671",8,2023-02-17 09:08:12.527 +1030
5159,completed,100,"545843",2,2023-02-17 15:59:39.631 +1030
5160,failed,29,"545851",8,2023-02-17 16:15:29.499 +1030
5153,failed,110,"545787",8,2023-02-17 13:49:46.480 +1030
5129,failed,124,"545672",8,2023-02-17 09:10:16.793 +1030
5154,failed,96,"545788",8,2023-02-17 13:50:18.059 +1030
5158,failed,106,"545842",8,2023-02-17 15:57:29.339 +1030
5157,failed,96,"545811",8,2023-02-17 14:39:34.828 +1030
5162,completed,12,"545853",0,2023-02-17 17:06:17.618 +1030
5176,completed,19,"545914",1,2023-02-20 10:00:06.875 +1030
5173,completed,29,"545901",3,2023-02-20 09:38:33.882 +1030
5164,completed,19,"545866",5,2023-02-20 08:44:31.914 +1030
4695,failed,96,"543623",8,2023-02-03 13:22:59.974 +1030
4056,completed,18,"540632",2,2023-01-12 14:22:01.676 +1030
4597,completed,100,"543133",5,2023-02-01 11:13:48.703 +1030
4497,completed,29,"542632",3,2023-01-27 17:14:11.546 +1030
4485,failed,96,"542581",8,2023-01-27 13:55:24.572 +1030
4432,completed,29,"542344",3,2023-01-25 10:30:14.850 +1030
4641,failed,96,"543365",8,2023-02-02 10:59:02.086 +1030
4294,failed,110,"541691",8,2023-01-21 13:54:48.172 +1030
4057,completed,29,"540637",4,2023-01-12 14:30:03.526 +1030
4291,failed,96,"541667",8,2023-01-21 13:39:11.141 +1030
4292,failed,96,"541672",8,2023-01-21 13:44:14.855 +1030
5166,failed,96,"545873",8,2023-02-20 08:59:04.254 +1030
4066,completed,100,"540689",1,2023-01-12 16:42:51.740 +1030
5170,failed,19,"545886",8,2023-02-20 09:17:56.549 +1030
4486,failed,106,"542583",8,2023-01-27 14:02:01.061 +1030
4489,failed,96,"542591",8,2023-01-27 14:20:55.580 +1030
4440,completed,100,"542376",3,2023-01-25 11:22:28.703 +1030
4067,completed,29,"540693",4,2023-01-12 17:07:35.326 +1030
5179,failed,106,"545924",8,2023-02-20 10:13:58.714 +1030
4586,failed,96,"543086",8,2023-02-01 09:47:06.260 +1030
4424,failed,29,"542318",8,2023-01-25 09:53:45.489 +1030
5183,completed,29,"545937",4,2023-02-20 10:47:19.150 +1030
4318,failed,100,"541823",8,2023-01-22 14:25:21.813 +1030
4327,failed,124,"541841",8,2023-01-22 15:31:57.364 +1030
4462,completed,18,"542442",0,2023-01-25 15:18:47.587 +1030
4733,completed,18,"543805",2,2023-02-06 11:25:21.528 +1030
4961,failed,100,"544881",8,2023-02-13 12:09:22.478 +1030
4715,failed,96,"543736",8,2023-02-06 09:29:21.676 +1030
4648,failed,96,"543406",8,2023-02-02 13:14:17.357 +1030
4751,completed,100,"543870",2,2023-02-06 14:28:55.166 +1030
4336,completed,29,"541883",4,2023-01-23 10:07:15.310 +1030
4465,completed,100,"542463",2,2023-01-25 15:44:01.601 +1030
4654,failed,106,"543434",8,2023-02-02 14:16:37.249 +1030
4340,completed,100,"541906",3,2023-01-23 10:51:48.101 +1030
4960,failed,96,"544873",8,2023-02-13 11:55:19.609 +1030
4461,failed,100,"542452",8,2023-01-25 15:10:52.273 +1030
4660,failed,106,"543470",8,2023-02-02 15:59:20.660 +1030
4670,failed,106,"543499",8,2023-02-02 17:15:49.778 +1030
4516,completed,29,"542700",3,2023-01-30 10:27:40.748 +1030
4345,completed,100,"541921",4,2023-01-23 11:27:46.685 +1030
4665,failed,96,"543486",8,2023-02-02 16:32:49.366 +1030
4668,failed,106,"543491",8,2023-02-02 17:04:27.192 +1030
4949,completed,29,"544832",3,2023-02-13 10:42:09.658 +1030
4774,completed,29,"544003",3,2023-02-07 11:26:00.969 +1030
4351,completed,100,"541948",3,2023-01-23 12:48:19.861 +1030
4690,completed,29,"543591",3,2023-02-03 11:50:56.572 +1030
4955,completed,18,"544856",2,2023-02-13 11:07:06.677 +1030
4988,completed,29,"544986",2,2023-02-13 17:05:31.241 +1030
4341,failed,110,"541907",8,2023-01-23 10:52:49.284 +1030
4873,failed,110,"544462",8,2023-02-09 13:01:25.357 +1030
4474,completed,19,"542505",2,2023-01-27 09:10:49.841 +1030
4355,failed,106,"541954",8,2023-01-23 13:40:25.148 +1030
4473,completed,100,"542504",3,2023-01-27 09:10:22.369 +1030
4869,failed,124,"544447",8,2023-02-09 12:09:33.030 +1030
4472,completed,18,"542500",4,2023-01-27 09:04:58.583 +1030
4796,completed,100,"544107",2,2023-02-07 15:30:52.004 +1030
4696,completed,100,"543624",4,2023-02-03 13:23:54.215 +1030
4792,failed,96,"544091",8,2023-02-07 15:02:02.195 +1030
4519,completed,29,"542729",4,2023-01-30 11:15:52.951 +1030
4697,completed,100,"543629",4,2023-02-03 13:35:04.223 +1030
4702,completed,29,"543655",2,2023-02-03 14:28:02.742 +1030
5053,completed,100,"545330",3,2023-02-15 12:43:14.458 +1030
4904,failed,96,"544622",8,2023-02-10 10:35:52.533 +1030
4591,failed,96,"543103",8,2023-02-01 10:24:19.997 +1030
4504,failed,96,"542669",8,2023-01-30 09:40:28.766 +1030
4820,failed,110,"544226",8,2023-02-08 11:03:33.438 +1030
4408,completed,100,"542206",4,2023-01-24 13:57:31.579 +1030
4391,failed,96,"542129",8,2023-01-24 10:47:27.344 +1030
4392,failed,96,"542130",8,2023-01-24 10:47:47.354 +1030
4404,failed,124,"542197",8,2023-01-24 13:30:43.398 +1030
4933,completed,100,"542657",0,2023-02-11 04:04:21.801 +1030
4854,completed,18,"544401",3,2023-02-09 09:36:52.115 +1030
4954,completed,29,"544851",4,2023-02-13 11:05:03.580 +1030
5075,completed,29,"545438",4,2023-02-16 09:11:24.524 +1030
5041,completed,12,"545242",0,2023-02-15 11:23:03.561 +1030
4524,failed,96,"542757",8,2023-01-30 12:05:24.984 +1030
4607,failed,110,"543199",8,2023-02-01 14:15:00.449 +1030
4608,failed,96,"543204",8,2023-02-01 14:17:58.281 +1030
4615,failed,124,"543227",8,2023-02-01 15:17:30.869 +1030
4480,failed,96,"542537",8,2023-01-27 10:34:56.497 +1030
4479,failed,110,"542519",8,2023-01-27 10:28:26.588 +1030
4542,failed,19,"542858",8,2023-01-30 16:21:41.957 +1030
4535,failed,96,"542805",8,2023-01-30 14:49:08.169 +1030
4991,completed,29,"545007",4,2023-02-14 09:12:07.566 +1030
5068,completed,12,"545367",0,2023-02-15 16:03:54.884 +1030
4992,failed,124,"545000",8,2023-02-14 09:19:04.339 +1030
4629,completed,29,"543282",4,2023-02-02 08:40:08.870 +1030
5042,completed,100,"545301",3,2023-02-15 11:32:17.066 +1030
4572,completed,29,"542978",0,2023-01-31 15:15:43.778 +1030
4973,completed,100,"544920",2,2023-02-13 13:58:09.201 +1030
5039,failed,124,"545282",8,2023-02-15 10:55:31.504 +1030
4944,failed,96,"544813",8,2023-02-13 10:11:25.937 +1030
4940,failed,106,"544802",8,2023-02-13 09:56:14.711 +1030
5025,completed,29,"545171",4,2023-02-14 15:19:12.743 +1030
5056,completed,100,"545339",2,2023-02-15 13:20:58.613 +1030
5048,failed,96,"545321",8,2023-02-15 12:01:27.010 +1030
5046,completed,12,"545266",1,2023-02-15 12:00:19.071 +1030
5057,failed,106,"545349",8,2023-02-15 13:39:44.755 +1030
5065,failed,106,"545385",8,2023-02-15 15:00:32.628 +1030
5100,completed,29,"545556",3,2023-02-16 11:49:36.220 +1030
5074,completed,18,"545432",3,2023-02-16 09:01:08.043 +1030
5040,failed,96,"545286",8,2023-02-15 11:01:55.257 +1030
5092,completed,12,"545481",2,2023-02-16 11:14:55.180 +1030
5073,completed,100,"545430",4,2023-02-16 08:58:13.258 +1030
5084,failed,29,"545495",8,2023-02-16 10:11:22.884 +1030
5094,completed,12,"545497",0,2023-02-16 11:19:03.993 +1030
5111,failed,96,"545598",8,2023-02-16 13:53:48.800 +1030
5089,failed,100,"545529",8,2023-02-16 10:56:17.264 +1030
5091,completed,100,"545538",2,2023-02-16 11:14:43.825 +1030
5077,failed,96,"545455",8,2023-02-16 09:22:44.852 +1030
5101,completed,29,"545557",3,2023-02-16 11:49:57.248 +1030
5115,failed,124,"545607",8,2023-02-16 14:18:10.514 +1030
5124,completed,12,"545656",1,2023-02-16 17:02:42.103 +1030
5081,failed,96,"545480",8,2023-02-16 09:54:55.470 +1030
5103,failed,106,"545569",8,2023-02-16 12:15:36.319 +1030
5113,completed,19,"545604",3,2023-02-16 14:11:49.717 +1030
5118,failed,96,"545632",8,2023-02-16 15:32:13.580 +1030
5133,failed,106,"545703",8,2023-02-17 10:14:16.763 +1030
5130,completed,29,"545681",5,2023-02-17 09:25:41.189 +1030
5140,failed,19,"545738",8,2023-02-17 11:22:00.979 +1030
5149,completed,12,"545726",2,2023-02-17 13:15:41.997 +1030
5161,completed,12,"545857",1,2023-02-17 16:54:55.132 +1030
5155,completed,29,"545797",2,2023-02-17 14:11:35.220 +1030
5146,failed,110,"545771",8,2023-02-17 12:40:29.367 +1030
5167,completed,100,"545875",3,2023-02-20 09:01:16.702 +1030
4779,failed,96,"544044",8,2023-02-07 13:00:47.352 +1030
4407,failed,110,"542204",8,2023-01-24 13:54:15.966 +1030
4610,completed,100,"543213",2,2023-02-01 14:43:09.878 +1030
4058,failed,106,"540639",8,2023-01-12 14:38:26.563 +1030
4381,completed,19,"542093",3,2023-01-24 09:43:50.547 +1030
4419,failed,124,"542277",8,2023-01-24 17:25:28.018 +1030
4722,completed,19,"543771",4,2023-02-06 10:23:39.086 +1030
4072,completed,100,"540704",3,2023-01-13 09:04:25.908 +1030
4798,failed,99,"544114",8,2023-02-07 15:48:14.752 +1030
4776,completed,29,"544022",4,2023-02-07 12:02:44.559 +1030
4803,failed,96,"544130",8,2023-02-07 16:11:11.783 +1030
4070,failed,96,"540701",8,2023-01-13 09:00:12.169 +1030
4736,completed,100,"543814",3,2023-02-06 11:53:13.893 +1030
4293,failed,96,"541679",8,2023-01-21 13:47:55.456 +1030
4300,failed,96,"541724",8,2023-01-21 15:01:53.116 +1030
4301,failed,96,"541728",8,2023-01-21 15:17:32.310 +1030
4342,completed,18,"541915",1,2023-01-23 11:20:55.174 +1030
4657,failed,106,"543462",8,2023-02-02 15:45:11.174 +1030
4661,failed,96,"543474",8,2023-02-02 16:06:03.325 +1030
4664,failed,96,"543482",8,2023-02-02 16:25:21.374 +1030
4350,completed,29,"541946",2,2023-01-23 12:29:08.948 +1030
4671,failed,96,"543502",8,2023-02-02 17:24:07.308 +1030
4525,completed,100,"542772",5,2023-01-30 12:38:05.296 +1030
4353,completed,29,"541957",3,2023-01-23 13:33:56.100 +1030
4359,completed,18,"541987",2,2023-01-23 14:20:24.737 +1030
4430,completed,100,"542338",3,2023-01-25 10:19:56.413 +1030
4620,completed,18,"542075",0,2023-02-01 16:06:16.528 +1030
4700,completed,18,"543641",3,2023-02-03 13:54:27.513 +1030
4699,completed,18,"543635",4,2023-02-03 13:45:31.104 +1030
4809,failed,96,"544157",8,2023-02-08 08:39:35.306 +1030
4367,completed,100,"542022",2,2023-01-23 15:39:59.547 +1030
4742,completed,29,"543841",4,2023-02-06 13:19:05.657 +1030
4459,completed,100,"542450",2,2023-01-25 14:59:51.041 +1030
4598,failed,106,"543136",8,2023-02-01 11:27:15.889 +1030
4439,failed,124,"542371",8,2023-01-25 11:12:48.463 +1030
4725,failed,96,"543782",8,2023-02-06 10:56:15.118 +1030
4748,failed,96,"543858",8,2023-02-06 13:53:30.724 +1030
4399,completed,29,"542158",4,2023-01-24 11:56:57.571 +1030
4831,completed,29,"544279",4,2023-02-08 12:59:44.622 +1030
4382,completed,29,"542096",6,2023-01-24 09:52:02.200 +1030
4942,completed,19,"544806",3,2023-02-13 10:02:03.151 +1030
4879,failed,106,"544520",8,2023-02-09 14:19:05.547 +1030
4884,failed,106,"544542",8,2023-02-09 15:13:56.637 +1030
4371,completed,29,"542038",3,2023-01-23 16:13:52.790 +1030
4806,completed,29,"544146",3,2023-02-07 16:59:45.542 +1030
4573,completed,100,"543023",3,2023-01-31 15:24:29.614 +1030
4433,failed,96,"542345",8,2023-01-25 10:30:35.546 +1030
4534,completed,29,"542804",3,2023-01-30 14:37:13.201 +1030
4365,failed,106,"541988",8,2023-01-23 15:00:10.147 +1030
4376,failed,110,"542068",8,2023-01-24 08:59:46.739 +1030
4372,failed,96,"542040",8,2023-01-23 16:20:21.104 +1030
4373,failed,96,"542042",8,2023-01-23 16:23:52.529 +1030
4370,failed,96,"542032",8,2023-01-23 15:56:34.018 +1030
4821,failed,96,"544228",8,2023-02-08 11:06:05.700 +1030
4445,failed,96,"542393",8,2023-01-25 11:45:34.884 +1030
4822,failed,96,"544232",8,2023-02-08 11:09:30.636 +1030
4374,completed,100,"542061",1,2023-01-24 08:54:12.300 +1030
4817,failed,106,"544197",8,2023-02-08 10:41:16.503 +1030
4442,failed,96,"542379",8,2023-01-25 11:32:40.927 +1030
4406,completed,19,"542203",3,2023-01-24 13:54:00.764 +1030
4405,completed,29,"542202",4,2023-01-24 13:53:34.232 +1030
4892,failed,106,"544571",8,2023-02-09 16:53:44.488 +1030
4515,failed,96,"542699",8,2023-01-30 10:27:28.553 +1030
4826,failed,96,"544259",8,2023-02-08 12:14:50.473 +1030
4824,failed,96,"544251",8,2023-02-08 11:49:37.351 +1030
4446,failed,96,"542400",8,2023-01-25 11:59:17.385 +1030
4857,completed,18,"543728",0,2023-02-09 10:06:41.865 +1030
4876,completed,100,"544512",2,2023-02-09 13:46:58.273 +1030
4458,failed,106,"542445",8,2023-01-25 14:39:53.605 +1030
4894,completed,100,"544575",2,2023-02-09 17:28:38.600 +1030
4464,failed,110,"542462",8,2023-01-25 15:41:28.949 +1030
4411,completed,100,"542236",2,2023-01-24 15:12:52.955 +1030
4412,completed,29,"542243",2,2023-01-24 15:18:20.115 +1030
4390,failed,96,"542125",8,2023-01-24 10:44:41.889 +1030
4387,failed,110,"542108",8,2023-01-24 10:04:12.620 +1030
4867,failed,124,"544476",8,2023-02-09 11:50:04.636 +1030
4386,failed,110,"542107",8,2023-01-24 10:02:10.535 +1030
4389,failed,106,"542118",8,2023-01-24 10:24:18.869 +1030
4934,completed,29,"544774",4,2023-02-13 08:55:30.914 +1030
4866,failed,106,"544474",8,2023-02-09 11:45:01.281 +1030
4415,completed,100,"542258",2,2023-01-24 16:00:22.772 +1030
4533,completed,100,"542803",5,2023-01-30 14:32:35.138 +1030
4574,completed,100,"543031",2,2023-01-31 15:55:12.889 +1030
4905,completed,18,"544629",4,2023-02-10 10:54:09.103 +1030
4537,failed,96,"542810",8,2023-01-30 14:56:52.200 +1030
4420,completed,100,"542284",2,2023-01-24 17:42:27.543 +1030
4487,failed,110,"542586",8,2023-01-27 14:03:39.956 +1030
4943,completed,29,"544807",4,2023-02-13 10:03:30.230 +1030
4650,completed,18,"543413",4,2023-02-02 13:31:49.735 +1030
4568,failed,106,"542990",8,2023-01-31 13:33:19.621 +1030
4429,completed,18,"542337",5,2023-01-25 10:18:53.033 +1030
4546,completed,29,"542887",3,2023-01-31 09:11:02.827 +1030
4505,completed,18,"542676",3,2023-01-30 09:52:13.995 +1030
4448,completed,100,"542405",2,2023-01-25 12:17:31.116 +1030
4441,completed,19,"542378",4,2023-01-25 11:28:49.654 +1030
4444,completed,19,"542391",4,2023-01-25 11:43:24.056 +1030
4941,completed,100,"544805",3,2023-02-13 10:01:47.897 +1030
4571,failed,96,"543015",8,2023-01-31 14:58:48.386 +1030
4443,completed,29,"542385",5,2023-01-25 11:35:19.365 +1030
4956,completed,12,"544827",0,2023-02-13 11:07:25.850 +1030
4970,completed,18,"544912",2,2023-02-13 13:37:59.555 +1030
4978,completed,100,"544941",3,2023-02-13 14:54:24.272 +1030
4951,failed,96,"544799",8,2023-02-13 10:57:36.712 +1030
4953,failed,96,"544849",8,2023-02-13 11:04:39.857 +1030
4977,failed,96,"544935",8,2023-02-13 14:41:12.348 +1030
4964,failed,106,"544868",8,2023-02-13 12:50:42.785 +1030
4989,failed,96,"544990",8,2023-02-13 17:46:13.632 +1030
4530,completed,19,"542789",3,2023-01-30 13:40:13.635 +1030
4588,completed,100,"543088",3,2023-02-01 09:52:05.352 +1030
4561,completed,29,"542959",3,2023-01-31 11:59:25.545 +1030
4563,completed,18,"542963",4,2023-01-31 12:01:53.857 +1030
5043,completed,12,"545296",2,2023-02-15 11:45:29.792 +1030
5060,completed,100,"545357",2,2023-02-15 13:50:18.940 +1030
5047,failed,96,"545320",8,2023-02-15 12:00:30.081 +1030
5062,failed,106,"545363",8,2023-02-15 14:11:53.821 +1030
4556,failed,96,"542931",8,2023-01-31 10:05:46.743 +1030
5059,completed,18,"545354",4,2023-02-15 13:48:06.986 +1030
5070,failed,106,"545410",8,2023-02-15 16:27:14.370 +1030
5054,failed,106,"545333",8,2023-02-15 12:51:49.963 +1030
4599,completed,29,"543145",4,2023-02-01 11:45:09.619 +1030
4580,failed,96,"543061",8,2023-02-01 09:14:48.840 +1030
5083,completed,12,"545446",0,2023-02-16 09:59:44.160 +1030
5082,completed,12,"545448",1,2023-02-16 09:58:00.981 +1030
5078,completed,29,"545462",4,2023-02-16 09:28:08.495 +1030
5086,failed,106,"545487",8,2023-02-16 10:34:41.506 +1030
5099,failed,106,"545428",8,2023-02-16 11:40:14.290 +1030
5096,failed,96,"545550",8,2023-02-16 11:27:24.383 +1030
4769,failed,96,"543981",8,2023-02-07 10:47:51.013 +1030
4746,failed,96,"543852",8,2023-02-06 13:45:06.274 +1030
4735,completed,19,"543808",3,2023-02-06 11:35:48.866 +1030
4713,completed,29,"543729",3,2023-02-06 09:21:01.322 +1030
4618,failed,96,"543244",8,2023-02-01 15:56:59.156 +1030
4719,failed,96,"543761",8,2023-02-06 10:02:50.546 +1030
4731,failed,124,"543779",8,2023-02-06 11:16:54.158 +1030
4652,failed,96,"543422",8,2023-02-02 13:58:19.888 +1030
4752,completed,29,"543878",3,2023-02-06 14:55:48.525 +1030
4623,failed,96,"543261",8,2023-02-01 16:47:38.683 +1030
4065,completed,18,"540685",3,2023-01-12 16:10:11.142 +1030
4658,failed,96,"543463",8,2023-02-02 15:46:45.615 +1030
4669,failed,106,"543497",8,2023-02-02 17:08:54.138 +1030
4346,completed,100,"541933",2,2023-01-23 11:48:41.344 +1030
4555,failed,106,"542930",8,2023-01-31 10:05:04.380 +1030
4349,completed,100,"541942",3,2023-01-23 12:11:17.196 +1030
4329,failed,19,"541845",8,2023-01-23 08:33:41.260 +1030
4683,completed,100,"543561",3,2023-02-03 10:47:12.289 +1030
4496,failed,106,"542621",8,2023-01-27 16:17:00.021 +1030
4495,failed,110,"542620",8,2023-01-27 16:16:37.663 +1030
4352,completed,100,"541955",2,2023-01-23 13:31:32.144 +1030
4745,failed,96,"543851",8,2023-02-06 13:42:13.990 +1030
4059,failed,96,"540666",8,2023-01-12 15:28:21.924 +1030
4361,completed,18,"541994",3,2023-01-23 14:27:06.924 +1030
4064,failed,96,"540684",8,2023-01-12 16:03:50.041 +1030
4068,failed,100,"540688",8,2023-01-12 17:17:22.741 +1030
4069,failed,29,"540697",8,2023-01-12 17:37:51.049 +1030
4343,failed,106,"541916",8,2023-01-23 11:21:58.995 +1030
4740,completed,100,"543830",3,2023-02-06 12:24:08.939 +1030
4569,completed,19,"543011",4,2023-01-31 14:53:30.205 +1030
4383,completed,100,"542101",3,2023-01-24 09:54:52.753 +1030
4718,completed,18,"543759",3,2023-02-06 10:00:59.038 +1030
4508,completed,100,"542682",3,2023-01-30 09:55:55.671 +1030
4511,completed,29,"542689",4,2023-01-30 10:03:37.169 +1030
4720,completed,19,"543765",3,2023-02-06 10:06:39.030 +1030
4790,completed,100,"544084",3,2023-02-07 14:54:06.006 +1030
4753,completed,100,"543886",3,2023-02-06 15:20:43.023 +1030
4703,completed,100,"543663",5,2023-02-03 14:52:58.881 +1030
4566,failed,96,"542977",8,2023-01-31 12:32:11.522 +1030
